File,method,classification,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.002317793369293213,0.0019001386855321421,0.006881043910980224,0.002100489297677388,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-05}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0021910309791564942,0.0012900451428210049,0.008900539875030518,0.004298614556253997,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.0001}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0020569443702697756,0.0008868473563749806,0.0071888923645019535,0.002351540923952479,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.001}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0021683430671691896,0.0014300758945173873,0.006571922302246094,0.0012630760839547552,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.01}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0020952486991882326,0.0007753283055396915,0.008088953495025634,0.003186942342859229,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.1}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0016843247413635253,0.001099847255556081,0.006390187740325928,0.0013421160044960892,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-05}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0028749203681945803,0.0029424986501145386,0.011950552463531494,0.007359346115764768,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.0001}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0015531182289123535,0.0004318627591835834,0.00624234676361084,0.0012120824153050674,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.001}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0015025019645690918,0.0001364121494961204,0.006159121990203857,0.0007626037968350131,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.01}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0015143704414367675,0.00044090232310171483,0.00629115104675293,0.0010969352096594346,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.1}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0024116182327270507,0.0013367451624648836,0.008773043155670165,0.003331430968911424,"{'LDA__n_components': 1, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-05}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0024304747581481933,0.0016805508678346818,0.009328763484954834,0.0042332388514793266,"{'LDA__n_components': 1, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.0001}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,CSP,LDA,0.0031891417503356933,0.002015982805821151,0.00996424674987793,0.003552393797908258,"{'LDA__n_components': 1, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.001}",0.493125,0.1172254105345765,0.4942189199689199,0.1124988048237015,0.56625,0.16997702050571423,0.520753260413477,0.12701770552180772
